Longitude,Latitude,Timestamp,ID
-118.4264,34.0059,2020-06-19 16:12:32,MHcgSoZaiBLm
-87.9327,37.2563,2020-06-19 16:45:03,nUvGDtIpNXjH
-89.6360,39.7969,2020-06-19 17:10:34,5r6m61s0r1Vq
-88.2385,30.5572,2020-06-19 17:19:17,r9S333X2X7sQ
-115.4386,35.9832,2020-06-19 17:22:09,ZDOjyCsJMsJV
-122.4061,37.8030,2020-06-19 17:25:15,UsURFyXXTBDu
-80.0740,26.3569,2020-06-19 17:56:19,apjigcxODmYw
-80.0739,26.3568,2020-06-19 18:00:41,EQwssIQgRmAS
-74.8040,42.1159,2020-06-19 18:02:42,bytjAwgFdZ3Z
-95.9922,36.1525,2020-06-19 18:16:43,eYkWRBNODqEc
-94.2042,31.0985,2020-06-19 19:00:33,uBURZFYCC2UQ
-78.6809,35.5987,2020-06-19 19:28:55,VNzmbcZGSgNt
-81.9962,35.7370,2020-06-19 19:42:50,uqaJAOLYVcco
-81.2925,28.9113,2020-06-19 19:45:58,GVjvvJvmXOMl
-81.9962,35.7370,2020-06-19 19:48:52,gCTuyqSlyYNQ
-97.1765,35.4865,2020-06-19 19:49:01,FzXWhllHNcuJ
0.0000,0.0000,2020-06-19 19:59:23,tKyuRVIsKhgt
-117.6570,33.5051,2020-06-19 20:20:14,PtdHVyAvZToK
-81.2260,34.1114,2020-06-19 20:29:50,gAaknPfdWCCm
-88.4614,39.3755,2020-06-19 20:37:46,FoLyCqlZaPdg
-122.4781,37.6917,2020-06-19 20:38:06,vPhynTSXeCdc
-86.5193,36.5315,2020-06-19 21:26:00,spRKiYfnaxhz
-87.8826,42.9974,2020-06-19 21:33:44,GINKonWesrny
-97.2475,34.1757,2020-06-19 21:33:52,JDuPxQeQHvnA
0.0000,0.0000,2020-06-19 21:49:08,LDFnmagaOFxO
-96.5139,32.8990,2020-06-19 21:53:15,okxnVQsPDueX
0.0000,0.0000,2020-06-19 21:53:44,gWmpurqIWxUb
-93.8948,30.1908,2020-06-19 22:02:52,fPIenoQkOzuG
-93.8948,30.1908,2020-06-19 22:06:07,mFekOPjtyZQm
-80.5986,24.9335,2020-06-19 23:00:58,lLBmoJiVIvPv
-97.1088,32.6282,2020-06-19 23:06:09,jyVOzKmohRKs
-89.4643,31.2927,2020-06-19 23:11:01,v46VElo9erIH
-89.4643,31.2927,2020-06-19 23:11:01,XMW49Y2EhNCy
-71.0860,42.6237,2020-06-19 23:14:19,AyxpQZsfWoUR
-76.8415,38.2557,2020-06-19 23:30:08,rygRXuXkBvMe
-93.4960,37.1141,2020-06-19 23:31:56,QcYhgcTnHEhC
-86.8062,36.1492,2020-06-19 23:44:46,TOCIRRJWZUsR
-70.4605,43.4944,2020-06-19 23:51:56,ceMECDVPIiGV
-114.2946,34.5001,2020-06-19 23:55:03,JoRznodlgEdu
137.4352,34.9817,2020-06-19 23:57:37,MIEQSHDAbtsr
-0.8355,51.4066,2020-06-20 00:09:32,LbmjYlklrwwC
-110.0597,34.2412,2020-06-20 00:09:57,UloqNH7D0l6n
137.4355,34.9821,2020-06-20 00:14:35,WSDovLKnNjxo
137.4355,34.9821,2020-06-20 00:14:35,SPtzyjLuwpJM
-80.2788,26.2190,2020-06-20 00:18:25,RcZhBmdaXJVS
-81.3748,28.5677,2020-06-20 00:20:49,CkteOnXcGBYI
-80.1329,26.8635,2020-06-20 01:04:26,WWZWFoZqyoxU
-73.9671,40.7813,2020-06-20 01:07:48,jlXdLWVayulY
-95.9928,36.1517,2020-06-20 01:15:20,HNoBmrnLSbww
-81.7467,33.5254,2020-06-20 01:37:08,gUJPcgqHrbZJ
-83.0640,40.0632,2020-06-20 01:57:38,uItUfcPFlNsh
-76.8443,39.0722,2020-06-20 02:39:29,ZudpI9bXLyS9
-86.3360,39.7797,2020-06-20 02:58:12,ZBYuJQzXlJJy
-80.3910,25.6609,2020-06-20 02:58:32,sAYqdWeAKJDv
-81.7217,26.4850,2020-06-20 03:19:31,tsjCqDNkcEyp
-74.2900,40.1663,2020-06-20 03:19:42,jwsxKqkXdiea
-74.0757,40.6077,2020-06-20 03:22:01,RSDlDQWKNYhh
-121.6238,39.1227,2020-06-20 03:37:17,LyyqwgQDkRTN
-122.5424,47.2067,2020-06-20 03:41:56,diZuLhYFYrkr
-110.8593,32.2269,2020-06-20 03:55:00,cRUiBETxZWbV
-117.8699,33.7803,2020-06-20 04:39:03,wUsWLZPBHgZD
-100.1115,29.4696,2020-06-20 04:42:08,oEsycqwPFDnF
-95.5932,29.8545,2020-06-20 04:46:19,OgLvIlmXpuyU
-97.5860,35.4618,2020-06-20 04:47:51,TPOiOIcHDenp
-92.5609,34.5756,2020-06-20 05:01:39,kKifcmQtKQtv
47.9108,34.4984,2020-06-20 05:50:28,qYCmGaGXWWim
137.4379,34.9831,2020-06-20 05:57:51,VFWEkUrOWCDg
5.3827,43.2929,2020-06-20 06:34:03,m3rpddNKN5Rf
-78.7942,35.5781,2020-06-20 06:56:57,wk7a14oLVs7I
-2.1210,53.7359,2020-06-20 07:05:17,4mrOKvWpdsEj
-76.7081,39.0610,2020-06-20 07:31:28,Umqf4OIuOU1q
-76.7081,39.0610,2020-06-20 07:31:28,0O6WLenmavfS
-2.5528,53.0886,2020-06-20 10:08:29,ljJshYICbvSH
-83.6664,40.4609,2020-06-20 10:20:16,EQMMmhkwYqLb
0.0000,0.0000,2020-06-20 10:54:35,WboyPEMWebgl
20.4651,44.8114,2020-06-20 10:59:59,FbeREyQ0CzLU
-46.5617,-23.5530,2020-06-20 11:09:58,qmrlEktTvaUa
-74.8681,40.1316,2020-06-20 11:20:41,CBPBKxYxwxPE
-80.6979,28.2231,2020-06-20 11:54:54,xlPIFdGOslWb
-97.2116,32.9148,2020-06-20 12:06:41,dALHzvPtQgCI
-80.6979,28.2231,2020-06-20 12:06:54,bVBaIgsdRLPl
-80.9461,29.0281,2020-06-20 12:19:16,zzoQATxVuyQa
-71.5378,43.2070,2020-06-20 12:48:01,oEYitqiazjLo
-82.7222,39.9946,2020-06-20 13:02:26,MneSMIzqNuMh
-88.2983,41.8494,2020-06-20 13:18:44,UjUusZOYIlqT
-106.4863,35.0670,2020-06-20 13:26:29,cWacwAbusFjp
153.0686,-26.4034,2020-06-20 13:37:40,YmkICpdtXXBl
-6.2616,54.4411,2020-06-20 13:46:50,mhNgyYIOPegr
100.5125,13.7386,2020-06-20 14:00:49,rDxbLBaWBejS
-96.6072,32.9297,2020-06-20 14:01:05,ECzctARwkriK
-97.3235,32.5423,2020-06-20 14:03:47,wwxsnwWlDLjO
-124.2294,43.2088,2020-06-20 14:10:30,foDOSXKXNtCW
-74.0934,41.7387,2020-06-20 14:18:02,IvZSqkMQcgFB
-74.0934,41.7387,2020-06-20 14:18:02,trRHIuQqZQkC
-105.1934,39.7390,2020-06-20 14:20:57,BBHPSYcTOkFR
-2.6570,53.7833,2020-06-20 14:43:48,rnKdYQgIWend
-7.4015,40.1077,2020-06-20 14:43:53,XZsPLYsPlNot
-96.6073,32.9299,2020-06-20 14:44:17,ajUOsYluUhVY
-89.2329,30.2918,2020-06-20 14:54:57,KNfECFNrOepI
-95.9972,36.1513,2020-06-20 14:57:41,FwVJcUqiPASu
-40.3304,-20.4160,2020-06-20 14:58:01,LHcDzhRoHHvG
-95.9967,36.1514,2020-06-20 14:58:41,JaPMjbTzFDJJ
-3.1296,52.6683,2020-06-20 14:59:30,GNAYlGRVNwRc
-4.2134,55.7433,2020-06-20 15:06:05,jEuXcJWMydsx
-4.2134,55.7433,2020-06-20 15:06:05,VqfHnjlGosBS
-4.2134,55.7433,2020-06-20 15:06:05,oROVQyRJJEkT
-77.2424,34.7321,2020-06-20 15:09:26,sTWFVBXV7SzL
-81.4308,27.7643,2020-06-20 15:21:35,RBSGPt6RLiEl
-122.8462,49.1778,2020-06-20 15:22:21,jwzZDMofCKxU
-0.1143,51.5037,2020-06-20 15:23:13,CBFQhjQaCmBj
-3.4364,54.4183,2020-06-20 15:30:31,rnWtoyYMLwiN
-80.7237,28.3515,2020-06-20 15:45:05,WFMKNzgdbMhF
-94.2201,42.5169,2020-06-20 15:50:26,EaNSIwtxNaCD
-0.0136,51.6064,2020-06-20 15:52:21,osTbBKhFcbkI
-1.7991,51.0625,2020-06-20 15:53:29,QabHcIdkZsuf
-96.8297,32.8038,2020-06-20 15:53:53,PUtbIEUfWXSt
-95.9950,36.1523,2020-06-20 15:59:50,BpXLQZQnsLSk
-86.3432,39.7934,2020-06-20 16:02:49,OYzdETaPmpwg
-80.8826,35.5967,2020-06-20 16:03:00,ati33wgLzPex
-86.3432,39.7934,2020-06-20 16:05:03,XYEfUauRMHHz
-72.7255,40.8997,2020-06-20 16:13:20,ZqZqTPNJUiHJ
-72.7255,40.8997,2020-06-20 16:13:20,bFHaFPIjEaIb
-90.5948,40.8350,2020-06-20 16:25:18,nVnCNUJstHIZ
-97.2718,32.8717,2020-06-20 16:33:06,ByqVfOYgxlbm
-92.4460,46.1317,2020-06-20 16:36:16,qJGeLiNrqWpO
-96.0705,41.1874,2020-06-20 16:42:55,OWpxntpNHFSW
-78.0917,36.2745,2020-06-20 16:47:08,D3FP634l2chR
-118.7745,55.1025,2020-06-20 16:49:42,dZVrVStgWXKQ
-96.7083,43.5244,2020-06-20 16:50:50,aCFoaPnlAGZd
-99.6297,36.8281,2020-06-20 17:01:07,AcrOzJzkbmyj
-0.8352,51.4093,2020-06-20 17:02:26,POSyEhEFNUJD
-73.5412,41.1542,2020-06-20 17:03:18,McXwYDSZDsOj
-121.2582,37.9488,2020-06-20 17:04:48,3gA3DbThxv6Z
0.5085,51.4580,2020-06-20 17:08:50,TRnpfsZKknpS
-116.5481,43.5844,2020-06-20 17:11:59,QNHvSpFHKkKu
-81.3969,28.4802,2020-06-20 17:13:17,OXoByozfEGEf
-79.7444,40.6100,2020-06-20 17:14:42,NEjRHVxeKZIv
-90.1219,32.5220,2020-06-20 17:22:40,tRigpZQUpGkr
-95.9945,36.1522,2020-06-20 17:24:46,FtjTUocajrjB
0.0000,0.0000,2020-06-20 17:27:54,sKAELyAHUuZM
0.0000,0.0000,2020-06-20 17:28:29,snCweJPGhVAr
0.0000,0.0000,2020-06-20 17:29:31,BZcMbixBAQgd
-2.7018,53.5401,2020-06-20 17:40:10,pifQwEnsymRO
-2.7021,53.5401,2020-06-20 17:44:07,ymjOogDGIDkn
-2.7018,53.5401,2020-06-20 17:45:49,OCFqQzHbmKIE
0.0000,0.0000,2020-06-20 17:46:25,S1QV0xUWwmuh
-84.2830,30.4380,2020-06-20 17:50:08,LzK5g3Tmr2OI
-81.3314,28.5918,2020-06-20 17:52:56,xsvNmLjGEJUl
-76.8416,38.2559,2020-06-20 17:53:28,joxailIgWILt
-84.6013,34.1523,2020-06-20 18:17:03,kaEAhNJRjHYB
36.2609,49.9984,2020-06-20 18:22:00,EkcVdBdEhbJa
-118.7755,55.1029,2020-06-20 18:22:03,qMkpfuDbiKvs
-151.0685,60.5066,2020-06-20 18:24:00,nmYCJJXveBao
-84.3780,33.7694,2020-06-20 18:25:00,sMtapNrosNeS
-84.4889,39.1008,2020-06-20 18:37:30,Ryaw4ZH8QHtK
-73.9226,40.6716,2020-06-20 18:42:46,8g3XCwnVhKeQ
-80.7162,28.3501,2020-06-20 18:47:44,NtpWdfBrbnvH
-79.3095,36.0777,2020-06-20 19:17:04,OLScYzEzQSIS
-117.1902,33.7068,2020-06-20 19:18:14,V8ZVS6CyVQ3X
-97.0894,32.9598,2020-06-20 19:30:24,kfLNDhoSWBKK
-118.7775,55.1032,2020-06-20 19:39:43,edONmLfJskuE
-3.9839,55.6964,2020-06-20 19:40:38,tQGWfBEuaVoz
-106.5655,39.1082,2020-06-20 20:00:50,TUMROTwGsHPp
-122.1370,47.7384,2020-06-20 20:05:27,DxbHChcsquDu
-105.4615,39.4246,2020-06-20 20:07:23,xgpPNsMFxRsu
-118.2092,33.9827,2020-06-20 20:08:12,rzZqOSFiwraM
-117.6450,33.6465,2020-06-20 20:11:55,eXPEhZbqQIiV
-76.8415,38.2558,2020-06-20 20:22:49,tYFucbAEDsBI
-1.2075,54.6864,2020-06-20 20:35:20,npIDoPkxpcLa
-0.8354,51.4067,2020-06-20 20:52:05,tEzQEzVUkWzO
-79.7241,40.3016,2020-06-20 21:00:39,FZiUFxhVRLNw
-95.9917,36.1519,2020-06-20 21:05:55,JpiqkrpZPqXD
-3.0038,53.1622,2020-06-20 21:07:45,ncyjvQLkQIfu
-121.3786,39.2198,2020-06-20 21:11:54,kg8VkyCGhogO
-97.0754,41.9838,2020-06-20 21:14:41,ERrZaohNEZVO
-80.6622,28.4025,2020-06-20 21:18:26,rcjZhzDHCbIT
-80.6622,28.4023,2020-06-20 21:21:16,jQgDJuxkKoxr
-96.6374,32.9135,2020-06-20 21:22:05,VdioPbjjdTcN
-117.1693,32.7220,2020-06-20 21:23:04,ps5p7jJtuNx7
-77.9602,36.1572,2020-06-20 21:24:19,FJxpTMUzISTg
-101.9123,35.1370,2020-06-20 21:30:25,kUySqnSmrNFC
0.0000,0.0000,2020-06-20 21:30:35,3SGSaKvtOO54
-2.5965,51.4548,2020-06-20 21:32:10,ztqWFlZGeXdS
-96.8704,49.3833,2020-06-20 21:32:29,7fkaNzPTgtq5
-85.3785,42.8450,2020-06-20 21:36:13,KtOTzslXvQHP
-95.6726,30.0007,2020-06-20 21:38:27,rOCcgPhDiTCx
-2.5966,51.4550,2020-06-20 21:42:12,dWaqGslvthMM
-105.2022,39.7195,2020-06-20 21:55:00,idgEumHIJfQZ
-148.9302,61.7320,2020-06-20 22:05:35,oFD8utpBUkIV
-80.6046,28.1404,2020-06-20 22:08:45,hcxdMGsNkHKt
-73.4938,41.1416,2020-06-20 22:16:55,knntutxcGnek
-73.4938,41.1417,2020-06-20 22:20:02,XXGmCFlicNUp
-95.9961,36.1525,2020-06-20 22:22:53,ILBNbYgtuEKU
-116.1713,33.8124,2020-06-20 22:26:44,8BQusUb3c78I
0.0000,0.0000,2020-06-20 22:27:57,m0STmeFlL9Qk
-95.3229,32.1850,2020-06-20 22:34:00,jyowPrHmCRfA
-0.2206,51.3760,2020-06-20 22:35:47,uWdJTRyKuJMl
-75.0361,40.1852,2020-06-20 22:40:33,DeffoSmEXJWr
-95.6726,30.0007,2020-06-20 22:41:21,NlmPSeRGuiCX
8.7779,50.0850,2020-06-20 22:53:33,XDHarxmVYtfS
-1.1789,53.5779,2020-06-20 22:57:46,zrEkbiUDOnIZ
-98.4863,29.5910,2020-06-20 23:01:13,6Ejr9P7Hj2IG
-98.4863,29.5910,2020-06-20 23:01:13,toPCoNAGAuyr
-97.8380,30.4930,2020-06-20 23:03:21,IoGH54cQHxdz
-78.3590,44.4983,2020-06-20 23:11:42,SWgyfbep93BU
-111.8878,40.7613,2020-06-20 23:12:57,uXxYpitRZiiP
-81.5535,35.5540,2020-06-20 23:14:49,HnGkWOOMhQNM
-95.9965,36.1526,2020-06-20 23:27:42,wTNgjxhAalIM
-95.9992,36.1591,2020-06-20 23:32:25,rTQuXttLEm44
-77.3486,34.7568,2020-06-20 23:51:11,lvDCPBAjwJqB
-111.0580,45.6792,2020-06-21 00:00:35,IsHYrwDxTnvQ
1.0648,52.1326,2020-06-21 00:07:19,HIsSFEjYUeWz
-77.6052,39.3496,2020-06-21 00:08:50,tnhtGfWGOyOt
-95.9963,36.1527,2020-06-21 00:09:58,MeuBHVlTOcnL
0.0000,0.0000,2020-06-21 00:10:17,fVzmradYCiqa
-95.9953,36.1525,2020-06-21 00:11:08,KoFdHdLgLWJj
-95.9964,36.1527,2020-06-21 00:12:53,NkszThUwmwwS
-95.9967,36.1528,2020-06-21 00:13:39,eOzzVUDGitMJ
-95.9967,36.1528,2020-06-21 00:13:39,HEdVbCdEhhKA
-86.7051,34.7098,2020-06-21 00:14:10,QYkcOFUvueNp
-95.9963,36.1526,2020-06-21 00:15:20,REHSntTIgxlz
-90.0057,29.9199,2020-06-21 00:15:27,TEAhZpGuIRzg
-80.3783,36.0621,2020-06-21 00:15:50,GooypWPlzoch
-80.0499,26.5970,2020-06-21 00:15:57,OQvKysUVUDls
-122.3889,47.5573,2020-06-21 00:21:33,PsbllfCIfUfs
-81.6486,25.9268,2020-06-21 00:21:33,ddBHECrbTxjl
-82.6961,27.4656,2020-06-21 00:27:17,pXqClgwOlSJl
-97.5600,35.5207,2020-06-21 00:30:49,hLuojzUoYLUN
-74.0081,40.7053,2020-06-21 00:34:38,ymQMLFILTsOK
-95.9954,36.1525,2020-06-21 00:35:20,GA94ewvBoTXh
-86.3974,39.7321,2020-06-21 00:35:54,xuWahEMHQRhA
-0.8353,51.4066,2020-06-21 00:37:15,frBFfasMTUoV
-122.3519,47.3145,2020-06-21 00:47:04,MoIBKRiRnXGJ
-74.0081,40.7056,2020-06-21 00:47:25,BmYKSNJMpZNn
-93.7842,41.5979,2020-06-21 00:50:41,rZeeUGhaAdyy
-85.1329,41.3480,2020-06-21 00:57:09,FdbtUiDXquzU
-80.8405,35.5606,2020-06-21 01:08:33,YDchTounKcsl
-81.8089,38.3717,2020-06-21 01:13:14,QUvZhvuXgGBd
-80.7335,28.3989,2020-06-21 01:16:54,FLpCqLCOxLay
-82.2811,34.8142,2020-06-21 01:20:36,qAHoXErfDFeB
-75.1697,39.9457,2020-06-21 01:21:56,axNrtuOBrZvi
-75.1697,39.9457,2020-06-21 01:21:56,QPdRIvpiMjNt
-75.1697,39.9457,2020-06-21 01:21:56,aoSYoWELVNRM
-79.0381,35.3163,2020-06-21 01:28:43,KvLvoacNwogu
-87.2770,30.5862,2020-06-21 01:34:58,ruUHsKfWtehK
-82.2811,34.8142,2020-06-21 01:36:09,oflPnCcMBckQ
137.4395,34.9845,2020-06-21 01:43:41,pniZbecmwISR
-95.6140,29.9766,2020-06-21 01:44:02,TUvFnxdUrwFH
-95.9963,36.1528,2020-06-21 01:54:07,VDXqjueaHZZf
-95.9963,36.1525,2020-06-21 01:55:22,OBZESMGYLaMD
-95.9963,36.1528,2020-06-21 01:55:34,UXCErgSGdGGj
-98.2293,29.5791,2020-06-21 02:00:51,nXmRxTvARtKb
-85.9486,38.3099,2020-06-21 02:01:18,fNAsUTSLRzHX
-92.9802,45.8916,2020-06-21 02:03:14,CcnvXbmYHhwV
-97.3325,47.5032,2020-06-21 02:03:36,hVEWw2TOdB0Z
-80.0951,26.2719,2020-06-21 02:11:21,TwdzAVppgJkN
-73.8956,41.6528,2020-06-21 02:11:21,iGTwViPEcADn
-73.0233,42.4289,2020-06-21 02:13:28,CRmyghrXSwMN
-71.0006,42.4210,2020-06-21 02:25:30,MZyIY7vn5Bd6
-84.1495,44.9817,2020-06-21 02:40:03,FPrxiIMIAYQi
-73.8957,41.6528,2020-06-21 02:53:45,pkbDGizNVRGW
-73.8956,41.6528,2020-06-21 02:56:22,QmWtFuzbTPki
-73.8273,40.7635,2020-06-21 02:56:46,IVpfdrnRrFXJ
-76.3271,39.4658,2020-06-21 03:01:56,KJODDNfDH4NA
-73.8957,41.6528,2020-06-21 03:02:28,JTbLshYoSVRC
-95.9919,36.1519,2020-06-21 03:03:04,EykAOaxsqcAD
-73.8953,41.6530,2020-06-21 03:04:20,DFwGbUwtrDdt
-73.8956,41.6528,2020-06-21 03:06:15,YEPUYNFxgsFG
-95.9965,36.1526,2020-06-21 03:11:41,AtxvVwnQuAQx
-92.6099,45.0756,2020-06-21 03:16:25,gYwemNjRcrSF
-147.7912,64.8331,2020-06-21 04:10:15,BDwZPyWkmcwa
-122.6685,49.1323,2020-06-21 04:12:03,CGDDdsXyjcmv
-99.9160,47.7470,2020-06-21 04:35:55,NVHKngvIDXcB
-119.7194,36.7173,2020-06-21 05:24:37,fiIESFnLeeRH
-119.7776,39.5766,2020-06-21 05:26:02,VCUlWmdIsqoD
-122.1373,47.7384,2020-06-21 05:31:37,huYNBEkqlMPy
-123.1829,44.0763,2020-06-21 06:45:11,hHdPGtGAuFdR
-4.2664,55.8941,2020-06-21 07:15:36,kcgMvmiKuJPt
-122.4234,37.7449,2020-06-21 07:43:10,fNLtchUWuDCU
-0.0876,51.5436,2020-06-21 07:56:18,kyydlIeFVNIo
-3.6370,52.0648,2020-06-21 07:56:51,cFoSuXcIEAqw
-0.0875,51.5436,2020-06-21 07:57:00,JLKDiPkpemdq
120.4478,23.4809,2020-06-21 08:15:40,cKRcujKsLEeK
120.4478,23.4809,2020-06-21 08:15:40,QDlEnfObitwK
-0.1271,51.5008,2020-06-21 08:40:31,EJrGwLELifYp
-0.1267,51.5007,2020-06-21 08:55:12,UvuDCOssKVjj
-0.8811,53.1007,2020-06-21 09:23:50,vvDKGLmZWWQV
-117.0770,33.1044,2020-06-21 09:42:36,jrVqvmIgXokk
-0.1373,51.5053,2020-06-21 10:09:40,PkykHrdNvstL
12.5213,55.6735,2020-06-21 10:48:10,ZcFeFhndvaVh
-83.9830,34.4832,2020-06-21 10:49:33,yAcfLMMtWzER
-1.8486,52.3589,2020-06-21 11:26:49,AwNwVXnVJSRy
-6.2619,54.4410,2020-06-21 11:38:45,mQLiUhckhTrU
-0.1023,51.5156,2020-06-21 11:42:30,DiUGrUMHPgDE
-2.8378,52.8927,2020-06-21 11:44:44,iIBFPVAAWBHK
0.0914,51.4970,2020-06-21 11:44:51,fmKixaPeLesv
-85.1442,36.8794,2020-06-21 11:45:15,vyqtTerRpYvR
-2.8401,52.8918,2020-06-21 11:45:54,djyWvuAPQBZW
-2.2449,53.4817,2020-06-21 11:48:22,lkYSItTuQXsU
-2.7827,54.0529,2020-06-21 11:50:21,tUSBdOTsTsus
-82.4612,43.0404,2020-06-21 11:54:54,Sov0X5qehLZn
0.0000,0.0000,2020-06-21 12:05:16,lcpFTfysCYnn
-3.4365,54.4183,2020-06-21 12:11:10,EhAgOLldtESu
0.0000,0.0000,2020-06-21 12:31:00,ZGpCGDkzIhgL
-97.8766,30.5530,2020-06-21 12:32:02,zLuXxbgUESbO
-97.8766,30.5530,2020-06-21 12:32:02,HnzFczMaweBO
-97.8766,30.5530,2020-06-21 12:32:02,KErEUbvudQbm
-1.0618,53.4238,2020-06-21 12:43:29,glLzQBLUxVtZ
-87.2002,39.0518,2020-06-21 12:47:54,ZlKNvacptCDm
-85.1853,42.3190,2020-06-21 12:49:46,KjWzasosferV
-86.5196,36.5316,2020-06-21 12:55:00,gGCKfVfWuRFp
-95.9923,36.1525,2020-06-21 12:55:28,sQlENlnJokcj
-95.9918,36.1519,2020-06-21 12:58:11,NqIVylYxzEPy
-95.9915,36.1519,2020-06-21 12:59:15,kZcISPgrtZXs
-81.8032,28.5777,2020-06-21 13:06:37,fEMIFKSWFwCb
-76.5859,42.9243,2020-06-21 13:20:29,dEMPjMoGvsDY
-47.8781,-15.7964,2020-06-21 13:22:37,JKOvRsBUNSLN
-47.8781,-15.7964,2020-06-21 13:22:37,vZultbndLyBG
-76.5860,42.9243,2020-06-21 13:23:15,KPxGgRjubhQS
-76.5859,42.9242,2020-06-21 13:28:25,GLFPpWrYitHt
-76.5859,42.9243,2020-06-21 13:31:32,dELlnZwznwRY
-76.5860,42.9242,2020-06-21 13:41:14,MMUwmdPmVEtx
-2.8751,53.1548,2020-06-21 13:50:08,XEeUeOTnzHeK
-47.8670,-15.7992,2020-06-21 14:03:44,fNXwQnPeRZEr
-76.5948,42.9024,2020-06-21 14:04:44,QwYJDhAyvcYA
-82.7358,28.1329,2020-06-21 14:12:34,KccBqrMjgQhG
36.5562,28.4368,2020-06-21 14:14:48,MWTiHKILOUKc
144.6225,-37.4978,2020-06-21 14:22:13,kLNkaJLXALhN
-1.4749,51.2469,2020-06-21 14:23:04,FjmdwaWBIoUK
-47.8683,-15.7997,2020-06-21 14:25:57,uoRYtYvzoavs
-47.8683,-15.7997,2020-06-21 14:25:57,LUJz9WtHX77O
-76.2440,36.8938,2020-06-21 14:28:58,naDRckKriQpv
-51.1996,-30.0279,2020-06-21 14:31:21,SxGBmpAjmpDc
-82.3225,37.5782,2020-06-21 14:32:03,vRTheqkziuWl
-74.0082,40.7056,2020-06-21 14:34:13,kKoXWxMETwwe
-82.7225,27.9543,2020-06-21 14:47:42,jKdUqAVmMkGD
-93.2387,32.6805,2020-06-21 15:00:29,vsqPwMWJhdPy
-122.1374,47.7384,2020-06-21 15:01:01,bkcBOohpdiIu
-1.5568,53.7752,2020-06-21 15:10:35,EiRnqTgCsnQJ
-74.0081,40.7055,2020-06-21 15:14:24,RphPkefPsdob
-80.3308,27.3019,2020-06-21 15:14:26,eIPHHpSqdpGK
-77.2319,39.8177,2020-06-21 15:14:29,qmOrtkxWGmzo
-81.5253,30.1324,2020-06-21 15:20:16,R8qkwDDZpSZI
-81.5253,30.1324,2020-06-21 15:20:16,jUShFWA4euvn
-71.2213,43.4563,2020-06-21 15:21:05,aItryWiMbBDn
-81.6721,35.7332,2020-06-21 15:23:02,jsdjdsHkYmmD
-3.8808,51.6650,2020-06-21 15:23:11,XCrXpfoWCwCY
-85.1863,32.4320,2020-06-21 15:28:30,GFKvJBhSXfHG
-47.8726,-15.7977,2020-06-21 15:49:00,eFIcPSMKFkRX
0.0000,0.0000,2020-06-21 15:52:58,HrviMNdNtvkP
-74.0081,40.7056,2020-06-21 15:58:36,ggyL2Ez8ZUq0
-47.8680,-15.8001,2020-06-21 16:05:35,DAOnnVvUJjeg
-73.9709,41.9217,2020-06-21 16:08:07,CqmiFhQcdrCf
-121.9956,37.0727,2020-06-21 16:09:25,41M5kDSySLq4
-1.1648,52.9895,2020-06-21 16:29:52,qxGwBseIqsGR
-1.1648,52.9895,2020-06-21 16:29:52,vImOLMOtQzcN
-80.0641,26.5263,2020-06-21 16:53:52,PqtfkcfXnGTO
-73.8853,42.1651,2020-06-21 16:54:53,bJQsmFPXMbkV
-75.1217,38.5877,2020-06-21 17:10:31,hLIcIPDVwVtW
-73.6653,40.6452,2020-06-21 17:27:09,lOBlIAzzfGGb
-86.3269,39.7787,2020-06-21 17:37:21,pYsXtiwFOEum
-80.1211,25.8813,2020-06-21 17:40:44,HqeLGPSkxNnu
-86.3269,39.7787,2020-06-21 17:41:10,qXBGyXrBUjFx
-91.1817,43.7521,2020-06-21 17:44:05,HNBBtJKUYquS
-73.8088,42.2590,2020-06-21 17:48:48,EPfJCzhrTmjn
-81.7347,26.6049,2020-06-21 17:59:13,v3N261e5QHVV
-0.2484,52.6103,2020-06-21 18:08:57,MXrSIfHqbBKe
-43.8094,-20.7365,2020-06-21 18:10:41,FZwkMVqPEGyu
0.0000,0.0000,2020-06-21 18:12:55,AtgOxkJSIiwz
-74.0763,44.2986,2020-06-21 18:14:21,YLhRFzKQJpMv
-80.5991,28.2282,2020-06-21 18:17:19,QGznvjPonoyK
-4.1831,50.4024,2020-06-21 18:22:00,iqCLgCZrgEtQ
-92.4510,35.1106,2020-06-21 18:22:14,AwEJXQCowTKR
-4.2813,55.7700,2020-06-21 18:25:09,pfixKGCIFTXF
-1.0620,53.4239,2020-06-21 18:29:59,EuCTRCEMYijv
-76.3961,38.1124,2020-06-21 18:49:29,EDcAdbILcLhd
-71.7132,42.1641,2020-06-21 18:51:44,oRwqOrYEElSG
-1.2423,52.3948,2020-06-21 19:07:31,JNKhdazooGry
-89.8362,35.2017,2020-06-21 19:10:08,HmNvHXnvpznY
-89.8362,35.2017,2020-06-21 19:10:08,ylEQjALjxVvp
-117.1615,32.7750,2020-06-21 19:25:16,rHWdISfrTzpN
-73.9840,41.9175,2020-06-21 19:28:38,TOXuyQuxNdhH
-0.4475,52.3717,2020-06-21 19:32:42,RIwCxdSoierI
0.4772,51.6887,2020-06-21 19:33:00,rxINuOJXSkej
-74.0374,40.7685,2020-06-21 19:33:49,hfgLNGUYcDLP
